project;commits;benchmarks;params;forks;iteration1;iteration2;iteration3;iteration4;iteration5;time
jenetics;;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10;;4;23;5;23;5;0;96.49279999999999
jenetics;;io.jenetics.util.SeqPerf.mseq_get;;2;5;5;0;0;0;30.088
jenetics;;io.jenetics.util.SeqPerf.arrayList_forLoop;;5;12;5;13;5;17;102.4576
jenetics;;io.jenetics.util.SeqPerf.mseq_copy;;5;7;5;9;5;7;83.2904
jenetics;;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf20;;4;24;5;24;5;0;98.5104
jenetics;;io.jenetics.util.SeqPerf.array_copy;;5;5;5;5;5;5;75.22
jenetics;;io.jenetics.util.SeqPerf.array_get;;5;5;5;5;5;5;75.22
jenetics;;io.jenetics.internal.util.IndexSorterPerf.heapSort160;;4;18;5;13;5;0;81.3608
jenetics;;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf20;;4;22;5;23;5;0;95.484
jenetics;;io.jenetics.util.SeqPerf.mseq_set;;5;5;5;5;5;5;75.22
jenetics;;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf250;;2;12;5;0;0;0;37.1496
jenetics;;io.jenetics.internal.util.IndexSorterPerf.insertionSort250;;2;19;5;0;0;0;44.2112
jenetics;;io.jenetics.internal.util.IndexSorterPerf.insertionSort320;;2;19;5;0;0;0;44.2112
jenetics;;io.jenetics.util.SeqPerf.arrayList_forEachLoop;;3;9;5;8;0;0;52.193599999999996
jenetics;;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf40;;2;20;5;0;0;0;45.22
jenetics;;io.jenetics.util.SeqPerf.array_forLoop;;5;5;5;5;5;5;75.22
jenetics;;io.jenetics.util.SeqPerf.array_set;;5;5;5;5;5;5;75.22
jenetics;;io.jenetics.util.ThreadIDPerf.getThreadId;;5;15;5;28;5;28;131.7128
jenetics;;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf15;;2;27;5;0;0;0;52.2816
jenetics;;io.jenetics.internal.util.IndexSorterPerf.heapSort250;;3;20;5;14;0;0;69.3432
jenetics;;io.jenetics.internal.util.IndexSorterPerf.heapSort320;;3;17;5;18;0;0;70.352
jenetics;;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf80;;2;19;5;0;0;0;44.2112
jenetics;;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf10;;2;21;5;0;0;0;46.2288
jenetics;;io.jenetics.util.SeqPerf.mseq_forEachLoop;;5;7;5;10;5;5;82.2816
jenetics;;io.jenetics.internal.util.IndexSorterPerf.heapSort80;;3;15;5;19;0;0;69.3432
jenetics;;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf15;;2;25;5;0;0;0;50.263999999999996
jenetics;;io.jenetics.util.ThreadIDPerf.getThread;;2;18;5;0;0;0;43.2024
jenetics;;io.jenetics.util.SeqPerf.arrayList_get;;3;15;5;16;0;0;66.3168
jenetics;;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf250;;3;22;5;26;0;0;83.4664
jenetics;;io.jenetics.util.SeqPerf.mseq_forLoop;;2;7;5;0;0;0;32.105599999999995
jenetics;;io.jenetics.util.SeqPerf.arrayList_copy;;5;8;5;5;5;5;78.2464
jenetics;;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf80;;2;26;5;0;0;0;51.2728
jenetics;;io.jenetics.internal.util.IndexSorterPerf.insertionSort160;;5;18;5;18;5;18;114.5632
jenetics;;io.jenetics.util.SeqPerf.mseq_contains;;3;13;5;17;0;0;65.30799999999999
jenetics;;io.jenetics.internal.util.IndexSorterPerf.insertionSort80;;5;18;5;12;5;20;110.52799999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_int;steps=10;2;23;18;0;0;0;61.3608
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_short;;2;17;16;0;0;0;53.2904
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_short_4;;2;9;16;0;0;0;45.22
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_int_1;;4;22;23;25;21;0;131.80079999999998
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_int_8;;2;19;17;0;0;0;56.3168
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_float;;3;9;20;22;0;0;81.4488
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_char_4;;2;19;25;0;0;0;64.38719999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseI_inline;;2;23;18;0;0;0;61.3608
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Array_1;;5;11;17;19;19;17;133.73039999999997
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.benchmark_setup;;3;20;22;18;0;0;90.52799999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.thread_teardown;;2;23;23;0;0;0;66.4048
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_int_4;;2;24;24;0;0;0;68.4224
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_long_4;;3;14;26;25;0;0;95.57199999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseI_baseline;;2;16;23;0;0;0;59.343199999999996
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.thread_setup;;2;24;25;0;0;0;69.43119999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseNI_dontInline;;3;27;25;17;0;0;99.60719999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_byte;steps=10;3;26;24;19;0;0;99.60719999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.ThreadScalingBench.test;;2;14;15;0;0;0;49.2552
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_boolean;;2;27;23;0;0;0;70.44
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.raw;;2;17;24;0;0;0;61.3608
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_long_1;;2;24;25;0;0;0;69.43119999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_char;steps=10;2;8;6;0;0;0;34.1232
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.thread_setup;;2;26;22;0;0;0;68.4224
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_short_8;;4;17;18;22;17;0;114.65119999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_char;;4;15;23;21;19;0;118.68639999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.thread_teardown;;2;17;20;0;0;0;57.325599999999994
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_double_4;;3;20;20;17;0;0;87.5016
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_byte;steps=10;4;10;10;8;12;0;80.352
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_byte_1;;2;23;22;0;0;0;65.39599999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.group_teardown;;2;33;32;0;0;0;85.57199999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsumeCPUBench.consume;delay=0;2;26;12;0;0;0;58.334399999999995
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_float_8;;2;15;16;0;0;0;51.2728
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.EmptyBench.empty;;2;19;24;0;0;0;63.3784
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.benchmark_teardown;;2;18;19;0;0;0;57.325599999999994
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_boolean;steps=10;2;13;13;0;0;0;46.2288
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_short;;2;22;25;0;0;0;67.4136
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.benchmark_setup;;2;22;22;0;0;0;64.38719999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_Object;steps=10;2;19;22;0;0;0;61.3608
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_int;steps=10;4;20;18;18;22;0;118.68639999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_boolean;;5;20;12;18;25;14;139.7832
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.group_setup;;3;32;28;28;0;0;118.77439999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_byte;;2;28;17;0;0;0;65.39599999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Object_8;;3;13;22;16;0;0;81.4488
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.benchmark_teardown;;2;21;23;0;0;0;64.38719999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseI_dontInline;;2;21;25;0;0;0;66.4048
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Array_8;;5;9;6;10;19;7;101.4488
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_int;;2;16;19;0;0;0;55.308
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_Array;;2;22;20;0;0;0;62.3696
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeValueBench.test;;5;5;12;11;16;15;109.5192
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.NanoTimerBench.granularity;;2;27;23;0;0;0;70.44
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_boolean;steps=10;2;17;18;0;0;0;55.308
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_float;steps=10;2;22;22;0;0;0;64.38719999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.raw;;3;20;22;24;0;0;96.5808
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_long;;2;16;24;0;0;0;60.352
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CurrentTimeMillisTimerBench.granularity;;2;5;5;0;0;0;30.088
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_boolean_1;;5;24;27;28;23;28;181.14399999999998
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.ThermalRundownBench.test;;3;15;13;13;0;0;71.3608
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_Array;;4;16;23;18;29;0;126.7568
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Object_4;;2;13;9;0;0;0;42.193599999999996
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_double;;2;11;19;0;0;0;50.263999999999996
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_double_8;;3;16;25;18;0;0;89.5192
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_char_1;;3;20;18;21;0;0;89.5192
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_byte;;4;24;17;22;17;0;120.704
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.ScoreStabilityBench.test;delay=10;2;16;15;0;0;0;51.2728
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_double_1;;2;16;23;0;0;0;59.343199999999996
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_byte_4;;2;21;17;0;0;0;58.334399999999995
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_char_8;;2;25;20;0;0;0;65.39599999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.group_teardown;;2;21;22;0;0;0;63.3784
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_double;;2;24;24;0;0;0;68.4224
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_char;;2;24;24;0;0;0;68.4224
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Object_1;;2;10;11;0;0;0;41.184799999999996
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_long_8;;2;18;15;0;0;0;53.2904
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CurrentTimeMillisTimerBench.latency;;3;32;19;24;0;0;105.66
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_float;steps=10;2;24;11;0;0;0;55.308
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_double;steps=10;5;11;7;16;7;15;106.49279999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.group_setup;;2;28;24;0;0;0;72.4576
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_boolean_4;;2;21;21;0;0;0;62.3696
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_double;steps=10;2;22;22;0;0;0;64.38719999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.thread_teardown;;2;19;24;0;0;0;63.3784
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.benchmark_setup;;3;29;26;30;0;0;115.74799999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_short_1;;5;19;24;12;26;25;156.9328
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Array_4;;2;27;28;0;0;0;75.484
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_Object;steps=10;4;32;32;32;36;0;173.1616
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_int;;2;25;21;0;0;0;66.4048
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_byte_8;;2;20;19;0;0;0;59.343199999999996
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseNI_exclude;;5;5;21;19;24;17;136.7568
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_float_4;;3;18;21;24;0;0;93.55439999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_long;steps=10;5;24;11;7;20;8;120.616
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.raw;;2;23;21;0;0;0;64.38719999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_Array;steps=10;4;21;26;23;21;0;131.80079999999998
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.group_setup;;4;22;26;19;28;0;135.836
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.baseline;;2;24;19;0;0;0;63.3784
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseNI_baseline;;2;24;25;0;0;0;69.43119999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelIterationBench.thread_setup;;2;26;23;0;0;0;69.43119999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_long;steps=10;2;18;22;0;0;0;60.352
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_short;steps=10;2;22;18;0;0;0;60.352
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseNI_inline;;2;25;24;0;0;0;69.43119999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelInvocationBench.benchmark_teardown;;2;22;29;0;0;0;71.4488
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_float;;2;27;23;0;0;0;70.44
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_Array;steps=10;5;9;37;29;29;23;178.11759999999998
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_short;steps=10;5;13;23;14;20;10;130.704
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_Object;;3;21;25;25;0;0;101.6248
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_boolean_8;;2;21;20;0;0;0;61.3608
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_Object;;2;22;24;0;0;0;66.4048
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.NanoTimerBench.latency;;2;25;21;0;0;0;66.4048
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseI_exclude;;5;10;9;22;5;12;108.5104
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_long;;5;21;20;24;21;23;159.9592
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_char;steps=10;3;24;23;20;0;0;97.58959999999999
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.LevelTrialBench.group_teardown;;4;25;20;24;17;0;126.7568
jmh-core-benchmarks;;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_float_1;;5;16;21;22;23;21;153.9064
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.AckermannL.inner;;2;24;28;0;0;0;72.4576
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringBuilders.toStringCharWithChar4;;2;5;50;0;0;0;75.484
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.FindAny.seq_invoke;size=100000;5;15;6;6;12;11;100.44
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.AllMatchShort.seq_end;offset=100&size=100000;5;5;28;27;33;27;171.05599999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=1;5;19;18;22;24;11;144.8272
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleAsCollector.testCollector;;3;26;7;26;0;0;89.5192
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ReduceBase.par_chain_123;size=100000;5;5;5;5;5;6;76.2288
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleBindToCurry.baselineRaw;;2;20;26;0;0;0;66.4048
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.capture.Capture0.inner_this_8;;5;13;19;10;10;11;113.55439999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AnyMatchShort.seq_mid;offset=100&size=100000;2;9;9;0;0;0;38.1584
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandlesFoldArguments.invoke_Target;;2;22;20;0;0;0;62.3696
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.Longs.toStringBig;size=500;3;5;5;5;0;0;45.132
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lang.LockUnlock.testRecursiveLockUnlock;innerCount=100;5;6;10;8;10;12;96.4048
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.AckermannI.func;;2;13;14;0;0;0;47.2376
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.AllMatchShort.par_mid;offset=100&size=100000;3;7;10;5;0;0;52.193599999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Function0.lambdaI;;2;20;30;0;0;0;70.44
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-256&length=1024&provider=DEFAULT;4;21;22;22;24;0;129.7832
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoQueued.baselineRaw;size=10000000&threshold=4&workers=0;2;13;13;0;0;0;46.2288
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.test;size=10000000&threshold=50&workers=0;5;43;44;30;42;40;250.75119999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleAsCollector.baselineRaw;;5;12;6;12;15;12;107.5016
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainLambdaCap1.call1;;4;25;17;22;23;0;127.76559999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.InterfaceCalls.testCallPoly3;;2;15;22;0;0;0;57.325599999999994
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.encrypt;algorithm=RSA_ECB_OAEPPadding&dataSize=32&keyLength=3072;2;11;10;0;0;0;41.184799999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.SortedUnique.par_invoke;size=100000;2;5;6;0;0;0;31.096799999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.CharsetEncodeDecode.decode;size=16384&type=ISO-8859-15;2;26;33;0;0;0;79.5192
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testInt;length=300;2;19;18;0;0;0;57.325599999999994
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertWidening.test_2_MTConvert;;4;22;17;18;14;0;111.6248
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainAnonymCap0.call2;;5;25;20;21;16;20;152.8976
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.Terminal.par_forEach;size=100000;2;16;12;0;0;0;48.246399999999994
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleInvokeWithArgs.baselineRaw;;5;21;17;19;19;23;149.8712
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetLong;size=10;2;5;6;0;0;0;31.096799999999998
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testChar;length=1;4;18;23;21;24;0;126.7568
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=600;2;13;20;0;0;0;53.2904
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetChar;size=10;3;6;5;5;0;0;46.1408
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ForEach.par_invoke;size=100000;5;5;5;50;5;5;120.616
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.ArraysEquals.testCharFalseEnd;;3;26;16;28;0;0;100.616
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testChar;length=10;2;15;19;0;0;0;54.2992
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.LookupAcquire.baselineNew;;5;19;17;26;16;15;143.8184
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.logging.LogRecord.testFine;;5;14;13;14;18;9;118.5984
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeGenerify.testWrapErase;;3;29;26;30;0;0;115.74799999999999
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.reflect.GetAnnotation.doReflectionCached;;5;18;17;16;8;20;129.6952
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Sorted.seq_chain;size=100000;5;30;30;15;26;25;177.10879999999997
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.IntegerSum.Lambda.bulk_par_lambda;;2;5;5;0;0;0;30.088
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Map.seq_chain_123;size=100000;2;25;12;0;0;0;57.325599999999994
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.Straighten.testStraighten2int;;5;20;27;27;26;21;172.0648
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetByte;size=100000;5;9;5;5;5;5;79.2552
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutChar;size=100000;5;40;50;43;43;41;268.90959999999995
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t10000.Lambda.bulk_par_methodRef;;5;8;10;10;10;8;96.4048
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.Systems.nanoTime;;3;22;20;20;0;0;92.5456
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringUpperLower.lowerToLower;;2;13;14;0;0;0;47.2376
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph1.inner4;;2;21;9;0;0;0;50.263999999999996
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ReduceBase.par_chain_111;size=100000;5;5;5;7;5;5;77.2376
