project;benchmark;params;changeRateCov;forksCov;changeRateCi;forksCi;changeRateDivergence;forksDivergence
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.PhoneCode.Bulk.bulk_par_boxed_range;;0.2184896096677218;2;0.014905002945195145;5;0.06279125482229708;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleBindToCurry.testInvoke_C0;;0.008223516646225892;2;0.0025510094745260226;2;0.006310603334219067;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testInt;length=1200;0.0068750940963100415;2;0.009224276185980429;2;0.010290645362094342;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodTypeAcquire.baselineRaw;;0.0018153867382286748;4;0.001199990420948538;4;0.0011350633479135785;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.AllMatch.seq_chain123;size=100000;0.09842211493997954;3;0.14349072701195542;5;0.22559902103641438;4
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.invoke.Morph0.mref1;;0.11128661040649468;2;0.141454939302176;2;0.14332776749839393;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testByte;length=1;4.5048100371603006E-4;4;0.007269372503004745;2;6.737856719674085E-6;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testChar;length=600;0.003923009958204604;2;0.0012376769573112512;2;0.0019940388482307947;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodTypeInsertParams.testInsert_A2;;0.008650559970565963;5;0.008111503050058033;2;0.004567006400185036;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.Limit.par_baseline;size=100000;0.007751159162172394;2;0.0019117835994222343;2;3.803571348013346E-4;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesFilterReturn.interCreate;;0.042733133924661604;2;0.04284225619874171;2;0.0029944914028015024;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.StringBuilders.concat22p40p31;;0.02824351459480856;5;0.006334280516459012;5;0.005588652230627433;5
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.compiler.DivRem.testLongRemConstantDivisor;;0.001355543827049166;3;0.006744965359623212;2;0.005537720310428762;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ClassForName.test3;;0.004227642327999881;2;0.00499607620838427;2;1.0002000400088917E-4;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodTypeAppendParams.test_A3;;0.016306926727062132;5;0.0010849418737368666;5;0.01584523491334644;5
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.invoke.Function1.baselineIL;;5.276773133806589E-4;2;2.708288789111668E-4;2;4.276245456484862E-4;2
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.crypto.full.DESedeBench.encrypt;algorithm=DESede_ECB_NoPadding&dataSize=16384&keyLength=168;0.002362624410867653;2;0.007742789836629349;2;0.004135193431068052;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=100&workers=0;5.478499248587898E-4;2;5.168493761597004E-4;2;4.476825158925557E-4;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t100.Lambda.bulk_par_lambda;;0.060344778762386864;3;0.0026974839079513258;4;4.59746073559808E-4;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.AllMatch.seq_chain111;size=100000;0.0029032728468298963;3;0.006229392718576809;5;0.006517976988729579;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.Limit.par_limitFull;size=100000;0.09025952257286707;3;0.0053673583847408946;5;0.06070251759796097;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.CharsetEncodeDecode.decode;size=16384&type=UTF-16;1.3938420091386128E-4;2;0.0014427872520856866;2;0.0030236017754203814;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.Limit.seq_limit0;size=100000;0.0013992948915734216;4;0.009205482156855127;2;0.0027865279953527278;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.AnyMatchShort.seq_mid;offset=100&size=100000;0.005135046383379027;5;0.0032885647116762673;2;0.01764739789692671;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.AnyMatchShort.par_start;offset=100&size=100000;0.022662871518632777;5;0.007746232052052826;5;0.06173818930263075;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testBulkGet;size=1000;0.062048338905678735;4;0.015624581379124258;5;0.05601108079627881;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.AnyMatch.seq_chain111;size=100000;0.005678617470325165;3;0.002886674418128843;2;0.029050578260925608;2
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.crypto.full.AESGCMBench.encrypt;algorithm=AES_GCM_PKCS5Padding&dataSize=16384&keyLength=128;0.004796037896203975;2;0.00559846005167608;2;0.006709513410660062;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.Map.par_invoke;size=100000;0.005860057706095878;2;0.0016422977022233498;5;0.0021073877375124006;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutShort;size=10;2.3058914486062676E-4;5;0.001008662156633644;2;0.008803897913502112;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyAligned.testInt;length=300;3.2687736021852487E-4;2;2.1684849391179206E-4;2;0.0011657001777927167;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.AnyMatch.par_chain123;size=100000;0.00807221390806001;2;0.029153664660747758;2;0.002023813401649699;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.AllMatchShort.seq_end;offset=100&size=100000;0.5838866894977341;2;0.00719550008246328;2;0.5535627896638136;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testInt;length=600;0.00227297785825864;2;1.5760147091881116E-4;2;6.466781424192547E-4;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.UniqueElements.par_invoke;size=100000;0.8374762952479744;3;0.016506210960891776;5;0.017309064686541697;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t100.Bulk.bulk_parseq_inner;;0.36187144670668736;2;0.3624752375577761;2;0.36230845296423697;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.Limit.seq_limit1;size=100000;0.01271680983673451;3;0.00542355573131581;2;0.005946970879582736;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.baselineRaw;size=10000000&threshold=7&workers=0;0.0011428570030094232;2;0.0023021293563363354;2;0.0010100482194441707;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t10000.Bulk.hm_par;;0.025617768781179606;3;6.098687152824578E-4;5;0.06943682904033843;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutFloat;size=100000;0.36436970781919575;4;0.11588108125757501;5;0.17093852913942653;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesPermuteArguments.invoke_Shift;;0.0029528592605518877;3;0.0023975896891381687;5;0.005688055084312027;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutDouble;size=10;0.4978408684773804;5;0.027868957023223118;5;0.1947346650015349;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.PhoneCode.Bulk.bulk_par_range_concurrent;;0.22670630246118528;2;0.008278747734674408;5;0.08678599927773356;5
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.invoke.Morph0.mref_bnd2;;0.07844940142342716;4;0.10450725463884059;2;0.10467275970513512;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ObjectHashCode.mode_5;;0.0024224797432967904;5;0.002300275084686998;5;0.001779303315884606;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.IntegerSum.Lambda.bulk_seq_Integer_mref;;0.3975868142605361;2;0.012357851747154758;5;0.03147109009321425;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-224&length=64&provider=DEFAULT;0.0077797255583578195;4;0.0021843739066313983;2;0.0076450473818228115;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testDirectBulkGet;size=100000;0.6283783838825325;2;0.038368693368623696;5;0.0014432611719945587;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.net.DatagramSocketTest.testSend;size=1024;2.0179328791725126E-4;2;0.003094444308840427;2;0.0020000471341954373;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleConvertReturnVoid.test_1_Convert;;0.0036588903031045117;3;0.013835329914051342;5;0.006437690950575892;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.NoneMatchShort.par_end;offset=100&size=100000;0.020902843757555356;3;0.0010619124194188867;5;0.00496516462505614;5
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.invoke.Function1.baselineII;;0.0;3;1.828943868047439E-4;2;0.0013803987475098367;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.pipeline.PipelineParMultiple.bulk_ifs;size=100000;0.01935286030340333;3;6.5295525890674E-4;5;0.021044255392687394;3
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.chain.ChainMrefBound.call4;;0.010518992460110121;3;9.427178052214824E-4;5;0.0046988139896280146;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.CallSiteSetTarget.testVolatile;;0.0025355031692001484;3;0.009180543742975611;5;0.011073044684431044;5
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.invoke.Function1.innerII;;3.3297423108880064E-4;3;3.992319431443958E-4;2;0.0010640066500416934;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.reflect.Clazz.getMethod;;0.02085224201073399;2;0.0017247549642757098;5;0.01521144762343396;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.pipeline.PipelineParMultiple.bulk_foreach_anon;size=100000;0.007126036112941492;3;0.007153289869820556;5;0.005593635800258401;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleAsVarargsCollector.baselineMH;;0.0035231895777687594;5;1.9906643237543875E-4;4;0.006029688782839715;5
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.compiler.Straighten.testStraighten3long;;0.004725761450146804;2;0.003391267470342685;2;2.353091071860547E-5;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.Limit.par_limitFullest;size=100000;0.04674641590675943;5;0.008438369828661862;5;0.04404092998128872;4
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.invoke.Morph0.mref_bnd4;;0.017352119270201527;2;0.018064151145829155;2;0.02259969665493189;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.Map.seq_chain_111;size=100000;0.026641416862315248;2;0.024555312086137926;2;0.02620902359888766;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdAutoSurplus.baselineRaw;size=10000000&threshold=4&workers=0;3.9208232090248707E-4;2;6.187047963492898E-4;2;6.130014676086759E-5;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.NoneMatchShort.par_mid;offset=100&size=100000;0.0434232367142926;4;0.010188613939144608;5;0.028058858424396815;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesThrowException.testInvoke;;0.0055764748821864885;2;0.005962297719305454;2;0.09438904292472938;5
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.compiler.WriteBarrier.testArrayWriteBarrierFastPathNullLarge;;0.004925765563829287;2;0.0033564215832608824;2;9.421474694103482E-4;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testDirectSinglePutByte;size=10;0.271519035601126;2;0.025432362272057585;5;0.3187305034170691;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=1000&workers=0;5.630997427041873E-4;2;4.8557524167436306E-4;2;6.378326342404428E-5;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesFilterArgs.testInvoke_M3;;0.002438340128575467;2;0.0020351936644525948;2;0.001370786231103649;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.io.UTF8.testCharConversion;;0.004225438128702463;2;0.004449494308893853;3;9.77191476816075E-4;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesFilterArgs.baselineMH;;0.00251409085284382;3;9.082279292849105E-4;5;1.2903507193851027E-5;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t100.Lambda.bulk_par_methodRef;;0.0010306716580530395;2;0.005306066395598497;5;0.004456721995818258;5
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.crypto.Crypto.decrypt;cipherName=AES&length=16384;0.011497179499423638;4;0.006612556932742875;5;0.010912387742398888;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=md5&length=64&provider=SUN;0.009273193938317048;4;0.0050868791369322874;2;0.009423633968534961;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodTypeAcquire.testReturnVoid;;0.01525578944961703;4;0.06534763036224767;2;2.864156201740631E-4;5
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.gc.Alloc.testLargeVariableArray;;0.15872612408269338;5;0.011618881030192485;5;0.006044081032107185;4
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.chain.ChainLambdaCap0.call1;;0.006129874362727161;2;0.005612541322227771;2;0.005325928979329042;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testDirectBulkGet;size=1000;0.15350192754183722;3;0.003041207134938606;5;0.1330137847315066;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.test;size=10000000&threshold=10&workers=0;0.021428890656914;4;0.0019812660308669017;5;0.035247811850454225;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t100.Lambda.bulk_seq_lambda;;0.3633475136426936;2;0.3632874337173446;2;0.36342182950821045;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.ForEach.par_chain111;size=100000;0.014813420946414357;2;0.010724174761040484;5;0.017835518822046703;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testDirectBulkGet;size=10;0.04455594871050561;2;0.04125420376946409;5;0.0859092642430993;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleBasicInvoke.testMH_Unreflect_Exact;;0.05131945327614296;3;0.004072146156047118;5;5.964670525977489E-4;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.concurrent.ForkJoinPoolThresholdStatic.baselineRaw;size=10000000&threshold=50&workers=0;1.987979861524103E-4;2;3.478223422606064E-4;2;7.866906016578135E-4;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.math.BigDecimals.testSmallToString;;0.001946594180352923;2;1.9943608213879305E-4;2;4.7407555267131585E-4;2
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.crypto.full.RSABench.encrypt;algorithm=RSA_ECB_PKCS1Padding&dataSize=32&keyLength=1024;0.0032774957822807593;3;0.011000607938353668;2;0.0025711153593559466;4
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.compiler.DivRem.test64DivRem32;;0.0016100814962063392;2;0.0012205512523900675;2;0.0011546187364095406;2
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.lambda.capture.Capture2.mref_unbound;;0.041868323835220655;2;0.04230775509041451;2;8.734499842451005E-4;5
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.gc.Alloc.testLargeConstArray;;0.093295416922899;5;0.003944454264694031;5;0.02100188599341457;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=1200;2.51134405628628E-4;5;0.008744959560307408;2;7.714298151673127E-4;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.AllMatchShort.par_start;offset=100&size=100000;0.043519828250255355;5;0.0014878144361645251;5;0.0431683516367205;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.ArraysEquals.testByteTrue;;0.0077376832208818636;2;0.0073091810713432626;2;0.0013704611800028355;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetLong;size=100000;0.006943356361162056;4;0.007960979609394458;2;0.011937023192525098;3
jmh-jdk-microbenchmarks;org.openjdk.bench.vm.compiler.CopyLoop.testInlineAndUnrollAndHoistCharAtLoop;;0.00382318205643728;2;0.0038932213992238784;2;0.0035345084860244347;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.StringUpperLower.lowerToUpper;;0.003087536361282339;5;0.013352012113167389;2;0.013473856848853938;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleConvertUnboxing.test_3_Call;;0.03159939453870886;2;0.018521513563971692;5;0.012027254297220957;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.reflect.MethodInvoke.invokeWithSixObjectParams;;0.012901218169951045;3;0.012109793329520446;2;0.011475363149973106;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesConstant.baselineReturn;;0.06806783536457939;3;0.008286810136395983;5;6.49327257028709E-4;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetShort;size=1000;0.010192240320689772;5;0.005648167109684188;4;0.027228825047467042;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.Filter.par_invoke;size=100000;0.03714396444549117;2;0.011234420106846499;4;0.037504447693585075;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.value.AnyMatch.par_chain123;size=100000;0.0017904457037642985;3;0.0023621778453346565;2;0.0021215011835760134;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testSingleGetChar;size=10;0.008465297903166968;3;0.004679529286097717;2;0.00943068381064216;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutDouble;size=10;0.008725509075764082;3;0.002101405449129845;3;0.006066196158651449;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.Dates.testEmptyConstructor;;0.006659191671875009;2;0.006728923914448126;2;0.007244753583259378;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.util.stream.ops.ref.ForEach.par_chain111;size=100000;0.03814798973972011;2;0.010514094879580993;5;0.0209632267916684;4
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleAsVarargsCollector.baselineRaw;;0.0379624306496078;2;0.0017564695019158805;5;0.020964611424567403;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandleConvertCast.baselineExact;;0.03207921042027828;2;0.03273154811530743;2;0.0023300170939248854;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.StringBuilders.appendLoop8;;0.004147647351668837;5;0.0038322317874925904;5;0.011896546943156672;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.MethodHandlesPermuteArguments.invoke_Reverse;;0.00422451637078658;3;0.006084073675049706;2;0.007471075928603521;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopy.copyLoopNonConst;;1.8217473641835014E-4;5;0.0033253101886456804;2;0.0016777327580006496;3
jmh-jdk-microbenchmarks;org.openjdk.bench.java.math.BigIntegers.testAdd;;0.0076375547307978575;4;0.0015080008633830966;2;0.006543961017749345;2
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testByte;length=5;0.00928283342518288;3;0.011458506652795908;2;0.01033672992656176;4
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.xml.SAXUsingJDK.testParse;;0.013540812769754718;3;0.0010905561883143289;5;0.010784897042315889;4
jmh-jdk-microbenchmarks;org.openjdk.bench.javax.xml.DOM.testBuild;;0.020726490586731705;2;0.016923904375435228;5;0.009893648115511189;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.ObjectHashCode.mode_default;;0.00877226652350871;3;0.00630577454579806;2;0.0012564957165386303;5
jmh-jdk-microbenchmarks;org.openjdk.bench.java.lang.invoke.CallSiteStable.testConstant;;0.004998327587407703;2;0.005057994271664645;2;0.005370811308393009;2
