project;commit;benchmark;params;i96Cov;i97Cov;i98Cov;i99Cov;i100Cov;maxDeltaCov;i96Ci;i97Ci;i98Ci;i99Ci;i100Ci;maxDeltaCi;maxCi;i96Divergence;i97Divergence;i98Divergence;i99Divergence;i100Divergence;averageDivergence
rxjava;;io.reactivex.FlattenJustPerf.observable;times=1;0.235372607;0.234979976;0.234651639;0.233965108;0.234151525;0.001221082;0.019295406;0.016911877;0.015857664;0.018601027;0.018669167;0.002811503;0.019295406;0.997400934;0.999170556;0.999739285;0.993372507;0.996834967;0.99730365
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1000000;0.10113343;0.101194297;0.101265008;0.101427847;0.101484752;3.51E-04;0.038823606;0.037430914;0.038599409;0.037209853;0.037683174;0.001140432;0.038823606;0.99752387;0.997812309;0.998016766;0.997360996;0.99596832;0.997336452
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert;count=1000000;0.142475032;0.142223353;0.14201168;0.141751484;0.141542685;9.32E-04;0.066536116;0.069865013;0.061310545;0.066745312;0.065505622;0.004359391;0.069865013;0.997870531;0.99716314;0.998610504;0.994210258;0.998847978;0.997340482
rxjava;;io.reactivex.StrictPerf.internal;count=100&cpu=100;0.057290089;0.057040988;0.056961072;0.05670123;0.056725016;5.65E-04;0.003665709;0.004263805;0.005779244;0.004375699;0.006182525;0.002516816;0.006182525;0.995127166;0.998453391;0.996921113;0.998126968;0.998257139;0.997377155
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1000000;0.117614373;0.11738903;0.117184136;0.116975136;0.116774659;8.40E-04;0.051185663;0.050600687;0.050022846;0.04789131;0.045572824;0.005612839;0.051185663;0.998487507;0.998241298;0.995084552;0.995983014;0.999096578;0.99737859
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=1000000;0.096256799;0.095963914;0.095575159;0.095275837;0.094938698;0.001318101;0.004201319;0.007689031;0.003945167;0.004188285;0.006550062;0.002604895;0.007689031;0.996859604;0.996388311;0.995605892;0.999324361;0.998718188;0.997379271
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHideObservable;times=1000000;0.039886205;0.039820275;0.039695841;0.039668788;0.039556434;3.30E-04;0.006988087;0.007875176;0.007595642;0.007243993;0.007290703;5.84E-04;0.007875176;0.998530028;0.998331617;0.995645031;0.996619963;0.997891754;0.997403679
rxjava;;io.reactivex.PublishProcessorPerf.unbounded1k;;0.107146177;0.106986929;0.106810201;0.106720663;0.106217377;9.29E-04;0.014291234;0.01605545;0.013947112;0.011988858;0.013428954;0.002626496;0.01605545;0.998565403;0.999061122;0.995063221;0.99593156;0.998444476;0.997413157
rxjava;;io.reactivex.StrictPerf.external;count=1000&cpu=10000;0.021635433;0.0215346;0.021437554;0.021336732;0.021251388;3.84E-04;0.001409207;0.001966066;0.002338051;0.002197273;0.002342704;9.33E-04;0.002342704;0.996741419;0.994911884;0.996600752;0.999237069;0.999608132;0.997419851
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=1000;0.11148639;0.111061696;0.110642224;0.110276597;0.109871412;0.001614979;0.014442321;0.015619231;0.01687269;0.021520256;0.017625559;0.003894697;0.021520256;0.998022002;0.997902762;0.995359039;0.997796067;0.998033362;0.997422646
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=10;0.295421431;0.294621073;0.294705068;0.293515965;0.292706331;0.0027151;0.03449335;0.036363828;0.047951111;0.031267736;0.047302081;0.016034345;0.047951111;0.997302339;0.998825193;0.998055867;0.998817823;0.99411878;0.997424
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=1;0.231750232;0.231036045;0.230691619;0.231365828;0.230672844;0.001077388;0.014280964;0.016102089;0.015436516;0.01585437;0.012799557;0.003302533;0.016102089;0.998598874;0.997651695;0.995365312;0.997935565;0.997572769;0.997424843
rxjava;;io.reactivex.BlockingPerf.flowableBlockingLast;times=1000000;0.157929288;0.157929327;0.157945648;0.157956271;0.15795602;2.67E-05;0.086711231;0.079770397;0.087157834;0.083837148;0.082410262;0.004747572;0.087157834;0.998216002;0.997270704;0.993825783;0.999501071;0.99837563;0.997437838
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=1;0.211665506;0.210884867;0.210684794;0.211118062;0.210292182;0.001373324;0.0143236;0.012656653;0.013717118;0.016262434;0.011505851;0.004756583;0.016262434;0.999367948;0.999795891;0.994505275;0.995281172;0.9982523;0.997440517
rxjava;;io.reactivex.StrictPerf.internal;count=10000&cpu=100;0.029187645;0.029093189;0.028951663;0.028816776;0.028680582;5.07E-04;0.00213204;0.001560559;0.001879743;9.26E-04;0.001707068;7.81E-04;0.00213204;0.997217342;0.996181818;0.998029712;0.996402762;0.999434533;0.997453233
rxjava;;io.reactivex.StrictPerf.internal;count=10&cpu=10000;0.032194896;0.032094034;0.032018063;0.031922254;0.031782588;4.12E-04;0.002436275;0.002185175;0.002376785;0.002693501;0.002464214;2.79E-04;0.002693501;0.999729629;0.995639732;0.993006171;0.999301737;0.999608506;0.997457155
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000&maxConcurrency=256;0.070095952;0.069949286;0.069781484;0.069629638;0.06945382;6.42E-04;0.024676124;0.025992674;0.024039887;0.025621124;0.024800588;0.001192085;0.025992674;0.999202628;0.998572786;0.994970107;0.998318118;0.996279816;0.997468691
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=10000;0.098927903;0.098498715;0.098434337;0.099128166;0.099162926;7.29E-04;0.009987265;0.005452925;0.007985054;0.004418805;0.011802903;0.007384098;0.011802903;0.99951667;0.998714398;0.997518086;0.994981561;0.996656054;0.997477354
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100&maxConcurrency=1;0.156152114;0.156511317;0.156409167;0.156536721;0.155952185;5.85E-04;0.032704878;0.024440163;0.029304256;0.031030085;0.033271933;0.00883177;0.033271933;0.998785461;0.997219472;0.99826486;0.995453942;0.997710208;0.997486789
rxjava;;io.reactivex.BlockingGetPerf.single;;0.175783576;0.176806123;0.177399748;0.176794604;0.176333434;0.001066314;0.011762158;0.014091569;0.013373839;0.011714621;0.012052631;0.002038939;0.014091569;0.996269721;0.997715051;0.999259276;0.997428852;0.996780101;0.9974906
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1000000;0.167564656;0.167310979;0.167031094;0.166762137;0.166534935;0.001029721;0.062196125;0.067130782;0.061816359;0.065477814;0.065832085;0.004015726;0.067130782;0.997172433;0.997206818;0.997469099;0.997648833;0.997970678;0.997493572
rxjava;;io.reactivex.FlattenCrossMapPerf.observable;times=1000;0.110594379;0.110321584;0.110052251;0.109771123;0.109498722;0.001095657;0.041939526;0.043201789;0.037581572;0.041823853;0.040133887;0.003067902;0.043201789;0.997321832;0.996685867;0.996664642;0.998289897;0.99855777;0.997504002
rxjava;;io.reactivex.StrictPerf.external;count=10000&cpu=1000;0.02331474;0.023250931;0.023147973;0.023115846;0.02303274;2.82E-04;0.001904833;0.001668054;0.001530174;0.001431758;0.001704206;2.72E-04;0.001904833;0.997599963;0.997342613;0.995944804;0.997998652;0.998818811;0.997540969
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledResponseTime;;0.104480346;0.105547568;0.105466214;0.10494812;0.104435742;0.001111825;0.01153207;0.008715577;0.009428899;0.011862984;0.008554267;0.003308718;0.011862984;0.997560546;0.99847743;0.998361286;0.998258063;0.999168852;0.998365235
rxjava;;io.reactivex.StrictPerf.internal;count=1000&cpu=10000;0.020174781;0.020108013;0.020042702;0.019976646;0.019955203;2.20E-04;0.002687329;0.00167986;0.001953099;0.001921919;0.003484553;0.001804693;0.003484553;0.999695489;0.997716797;0.994885185;0.999142488;0.996467362;0.997581464
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs0;times=1;0.280984689;0.281095716;0.280941763;0.28082118;0.280862846;2.33E-04;0.020747392;0.023202217;0.029331358;0.027030917;0.026558585;0.005811193;0.029331358;0.995300877;0.998595684;0.997487648;0.997570805;0.998953697;0.997581742
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observablePlain;count=1000000;0.136101042;0.135896438;0.135714392;0.135534764;0.135350198;7.51E-04;0.061118564;0.06333164;0.058311346;0.066110884;0.057145288;0.008965596;0.066110884;0.995741827;0.999106048;0.998518272;0.995965376;0.998711309;0.997608566
rxjava;;io.reactivex.ToFlowablePerf.observable;times=1000;0.165247245;0.164994929;0.16455508;0.164191671;0.163579751;0.001667493;0.017426574;0.017530435;0.01426296;0.01688831;0.018031825;0.003768866;0.018031825;0.997077339;0.998343501;0.997162473;0.996968164;0.998535387;0.997617373
rxjava;;io.reactivex.StrictPerf.internal;count=1000000&cpu=1000;0.010914798;0.01089418;0.010869449;0.010845362;0.010823596;9.12E-05;0.005341192;0.006001145;0.005788783;0.005852089;0.006028768;6.88E-04;0.006028768;0.997955814;0.999077054;0.998861442;0.992974655;0.999235703;0.997620934
rxjava;;io.reactivex.RxVsStreamPerf.rangeObservable;times=1000;0.268889413;0.268719922;0.267993296;0.26744776;0.266604622;0.002284791;0.063131118;0.065438722;0.055139496;0.068376623;0.063831384;0.008691887;0.068376623;0.998107406;0.995892863;0.997228473;0.999132186;0.997769451;0.997626076
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=100000;0.169635911;0.169188497;0.169344136;0.169079181;0.168757846;8.78E-04;0.028733947;0.022680096;0.022193835;0.02991557;0.024645215;0.005270355;0.02991557;0.997672549;0.99876802;0.996718799;0.996717625;0.99832885;0.997641168
rxjava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=1000000;0.125214126;0.12502206;0.12485325;0.12467302;0.124495572;7.19E-04;0.051795196;0.053377314;0.051896429;0.05009656;0.055266107;0.005169547;0.055266107;0.994611123;0.998684988;0.999691709;0.99644213;0.998796917;0.997645373
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000&maxConcurrency=8;0.1661494;0.165862341;0.165587725;0.165295239;0.165012464;0.001136936;0.066879627;0.067649222;0.069610754;0.06406071;0.068030111;0.003969401;0.069610754;0.996159867;0.998963094;0.999069965;0.996165606;0.997905239;0.997652754
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=100000;0.243662318;0.242745235;0.24185248;0.240992539;0.240087342;0.003574976;0.071772803;0.063829109;0.058056395;0.076430668;0.072212239;0.014155844;0.076430668;0.997341618;0.998754683;0.998738684;0.994029948;0.9995548;0.997683947
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugParameterizedString;;0.123658827;0.123063811;0.122477885;0.12472496;0.124112795;0.00163491;0.015287949;0.013328748;0.013069842;0.012935155;0.012761492;0.002526457;0.015287949;0.999280403;0.999275535;0.999934658;0.998628994;0.997693313;0.998962581
rxjava;;io.reactivex.StrictPerf.external;count=1000&cpu=1000;0.059192538;0.058937211;0.058674089;0.058379521;0.058089497;0.001103041;0.00478998;0.002897487;0.00269802;0.001805912;0.003699597;0.001893685;0.00478998;0.998916177;0.999352954;0.99857207;0.997176049;0.994595015;0.997722453
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=1;0.247792645;0.247311151;0.246182721;0.245085884;0.243961658;0.003830987;0.018250985;0.015262582;0.013288271;0.015543071;0.017019122;0.003730851;0.018250985;0.994805092;0.99892037;0.998517449;0.998257944;0.998164689;0.997733109
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowablePlain;count=1000000;0.102109345;0.101688546;0.101250493;0.100894529;0.101392962;7.16E-04;0.010148447;0.004736938;0.005160698;0.007908736;0.006751379;0.003397068;0.010148447;0.999458597;0.999978461;0.999456228;0.996181833;0.993654755;0.997745975
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1000000;0.09089872;0.091472952;0.092003143;0.092413885;0.092935829;0.002037109;0.031674368;0.03681358;0.033073909;0.029691658;0.033515176;0.003823518;0.03681358;0.997479775;0.998882533;0.996089387;0.997220103;0.999295135;0.997793387
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapObservable;times=1;0.158094328;0.157364826;0.157135911;0.15683038;0.156329587;0.001764741;0.008045005;0.011019868;0.010905459;0.011561594;0.010009725;0.00196472;0.011561594;0.998466162;0.998174434;0.997673259;0.997383714;0.997414638;0.997822441
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHidePublisher;times=1000;0.139578438;0.138918211;0.138276844;0.137619996;0.137026944;0.002551493;0.00928767;0.016234068;0.00892264;0.010925999;0.011903;0.004331068;0.016234068;0.997036811;0.997689478;0.99978024;0.996323902;0.998367424;0.997839571
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=1;0.180381174;0.179690513;0.178829831;0.178088208;0.177570459;0.002810715;0.010544123;0.009109808;0.015866409;0.009578856;0.016017026;0.006907217;0.016017026;0.996640606;0.999795257;0.998745351;0.998744441;0.995305987;0.997846328
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlatMapPublisher;times=1000;0.132469949;0.131837613;0.13220596;0.131758753;0.131153032;0.001316917;0.007281706;0.006589276;0.00819146;0.008897905;0.011236172;0.004646897;0.011236172;0.998731411;0.997215903;0.995893719;0.998629233;0.998804592;0.997854971
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHideObservable;times=1000;0.136237326;0.136902151;0.136878137;0.136234231;0.135662666;0.001239485;0.007623515;0.011152517;0.009738587;0.010662966;0.006479742;0.004672775;0.011152517;0.992774194;0.998503847;0.999192104;0.998949772;0.999888512;0.997861686
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=100;0.312437399;0.311202764;0.309812325;0.310573604;0.30922809;0.003209309;0.027465607;0.018080187;0.026685235;0.016283164;0.022891468;0.006608304;0.027465607;0.997550871;0.998760762;0.997960914;0.99731755;0.99780594;0.997879207
rxjava;;io.reactivex.PublishProcessorPerf.subject1k;;0.121768635;0.121629181;0.121066461;0.120898554;0.120422634;0.001346001;0.03750626;0.036468264;0.031399845;0.038879387;0.028054299;0.010825088;0.038879387;0.996115568;0.998471721;0.99977911;0.996968503;0.998115995;0.99789018
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=500&length=20;0.155347271;0.154555073;0.153772157;0.153001635;0.152578572;0.002768699;0.013266345;0.011844608;0.012110232;0.012535047;0.013165261;0.001320653;0.013266345;0.998213415;0.998063433;0.997960443;0.999243236;0.998657352;0.998427576
rxjava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1000000;0.199967374;0.199132955;0.198394267;0.197724299;0.197841362;0.002126012;0.013551959;0.013942371;0.017017944;0.015253007;0.016325363;0.002773403;0.017017944;0.998140939;0.998053852;0.996584023;0.997659576;0.999444986;0.997976675
rxjava;;io.reactivex.StrictPerf.external;count=1000000&cpu=1000;0.01272911;0.012700775;0.012672111;0.012642985;0.012614347;1.15E-04;0.006360024;0.006403474;0.006179118;0.006390318;0.005861253;5.42E-04;0.006403474;0.997102556;0.998866601;0.998108332;0.997886845;0.997997052;0.997992277
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=100000;0.035799149;0.03567694;0.035511017;0.035344621;0.03529654;5.03E-04;0.001592926;0.00510924;0.002523396;0.004427838;0.003129111;0.00198013;0.00510924;0.999215817;0.999462852;0.997698159;0.99400464;0.999584348;0.997993163
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=1;0.20404714;0.205187649;0.204418595;0.204787468;0.204654418;6.07E-04;0.01578254;0.013172161;0.012894057;0.012567001;0.013089084;0.002693456;0.01578254;0.997625818;0.998567227;0.998572814;0.999080719;0.996624945;0.998094305
rxjava;;io.reactivex.PublishProcessorPerf.bounded1m;;0.04099594;0.040787327;0.040641922;0.040573087;0.040384459;6.11E-04;0.001958362;0.005107995;0.002820262;0.002614297;0.001790639;0.003317356;0.005107995;0.997066464;0.996625495;0.998373167;0.999309413;0.999255641;0.998126036
log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.utf8Encode;;0.14540623;0.144731685;0.144032088;0.143334005;0.142674486;0.002731744;0.007700104;0.008696602;0.007695058;0.006955211;0.007026697;0.001669905;0.008696602;0.999679304;0.998139214;0.998148319;0.998251082;0.999074381;0.99865846
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=1000000;0.094152483;0.093683004;0.093225979;0.092759203;0.092333529;0.001818954;0.006914412;0.008482737;0.008384672;0.005420826;0.002709998;0.005772739;0.008482737;0.999636002;0.999163995;0.997393274;0.999643926;0.995079054;0.99818325
rxjava;;io.reactivex.StrictPerf.external;count=1000000&cpu=10000;0.002299119;0.002295943;0.002293001;0.002290542;0.002286366;1.28E-05;0.00139524;0.001417483;0.001287319;0.001274969;0.001142742;2.75E-04;0.001417483;0.999606592;0.992557881;0.999315795;0.999853195;0.999642312;0.998195155
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=10;0.33217026;0.330576964;0.329143948;0.327611791;0.326424965;0.005745295;0.028351151;0.027492133;0.030406695;0.032512415;0.022713229;0.009799186;0.032512415;0.998801061;0.998829512;0.997607753;0.997835759;0.998147158;0.998244249
rxjava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1000000;0.204077842;0.203987976;0.20388147;0.203784295;0.203697753;3.80E-04;0.109931417;0.114783439;0.113076262;0.116636841;0.114459716;0.004528299;0.116636841;0.99895069;0.996035727;0.997735936;0.999233026;0.999468717;0.998284819
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=1000000;0.081983256;0.081779649;0.08157603;0.081383407;0.081181948;8.01E-04;0.031697628;0.035450942;0.028877269;0.030533913;0.031635876;0.003815066;0.035450942;0.998563697;0.997828942;0.997454962;0.998934421;0.998810452;0.998318495
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsObservable;times=1000;0.123582823;0.124446548;0.12551711;0.124935259;0.126212357;0.002629534;0.009749284;0.008950995;0.007190791;0.008431019;0.008527761;0.00133697;0.009749284;0.999495749;0.998021553;0.999196324;0.99785294;0.997146859;0.998342685
rxjava;;io.reactivex.StrictPerf.external;count=100&cpu=10000;0.03281776;0.032754446;0.032606778;0.032478798;0.03247654;3.41E-04;0.00282909;0.004030632;0.002996502;0.003313787;0.002040033;0.0019906;0.004030632;0.999691741;0.999267274;0.998167333;0.996645443;0.998587377;0.998471834
rxjava;;io.reactivex.FlattenJustPerf.observable;times=10;0.315846206;0.314969115;0.313891129;0.312946534;0.312353278;0.003492927;0.053729343;0.058907442;0.043037085;0.061059751;0.051675385;0.009384366;0.061059751;0.999643569;0.998771672;0.998547436;0.998893426;0.996756228;0.998522466
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1000000;0.123016809;0.122387737;0.121791073;0.121499209;0.120898205;0.002118604;0.003049289;0.001668151;0.004926337;0.002778355;0.003113012;0.001813324;0.004926337;0.996071304;0.999360786;0.999751871;0.999880751;0.998567317;0.998726406
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=10000;0.084583943;0.084324598;0.084005225;0.083693343;0.08338756;0.001196383;0.008126658;0.005759123;0.003877074;0.004679835;0.004559791;0.003566868;0.008126658;0.99844854;0.99783887;0.998547275;0.999536636;0.999610285;0.998796321
