"project","className","benchmarkName","warmupIterations","warmupIterationsDefault","warmupTime","warmupTimeDefault","measurementIterations","measurementIterationsDefault","measurementTime","measurementTimeDefault","forks","forksDefault","warmupForks","warmupForksDefault","modeIsThroughput","modeIsAverageTime","modeIsSampleTime","modeIsSingleShotTime","modeDefault","stars","projectForks","watchers","numberOfCommits","numberOfContributors","numberOfBenchmarks","nothingSet","parameterizationCombinations"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","byteArrayD","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","byteArrayMDNoSpace","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","byteArrayMCNoSpace","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableM","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableSpace","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableMC","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableMCD","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableMD","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableMDEx","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableMEx","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableMCDEx","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableC","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableD","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableMDNoSpace","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark","serializableMCNoSpace","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughputSimple","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughput1Param","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughput2Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughput3Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughput4Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughput5Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughput6Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughput7Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughput8Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughput9Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughput10Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark","throughput11Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark","logback","","1","","1","","1","","1","","1","","1","","","","","1","783","482","76","10695","67","355","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark","log4j2","","1","","1","","1","","1","","1","","1","","","","","1","783","482","76","10695","67","355","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark","classicGetFormattedMsg","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark","refactoredGetFormattedMsg","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark","refactoredFormatTo","","1","","1","","1","","1","","1","","1","0","0","1","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughputSimple","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughput1Param","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughput2Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughput3Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughput4Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughput5Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughput6Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughput7Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughput8Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughput9Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughput10Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark","throughput11Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughputSimple","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput1Param","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput2Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput3Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput4Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput5Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput6Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput7Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput8Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput9Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput10Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput11Params","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark","baseline","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark","log4j2Gelf","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark","testBaseline","","1","","1","","1","","1","","1","","1","","","","","1","783","482","76","10695","67","355","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark","iterMap1Element","","1","","1","","1","","1","","1","","1","","","","","1","783","482","76","10695","67","355","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark","iterArraySet1Element","","1","","1","","1","","1","","1","","1","","","","","1","783","482","76","10695","67","355","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark","iterArrayList1Element","","1","","1","","1","","1","","1","","1","","","","","1","783","482","76","10695","67","355","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark","iterMap3Elements","","1","","1","","1","","1","","1","","1","","","","","1","783","482","76","10695","67","355","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark","iterArraySet3Element","","1","","1","","1","","1","","1","","1","","","","","1","783","482","76","10695","67","355","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.CollectionsBenchmark","iterArrayList3Element","","1","","1","","1","","1","","1","","1","","","","","1","783","482","76","10695","67","355","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","baseline","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","usAsciiGetBytes","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","usAsciiEncode","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","iso8859_1GetBytes","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","iso8859_1Encode","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","utf8GetBytes","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","utf8Encode","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","utf16GetBytes","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","utf16Encode","","1","","1","","1","","1","","1","","1","1","0","0","0","0","783","482","76","10695","67","355","0","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface","annotationMissing","5","0","1000000000","0","10","0","1000000000","0","1","0","","1","1","1","1","1","0","783","482","76","10695","67","355","0","1"
