"project","className","jmhVersion","benchmarkName","executionTimePercentage","warmupTimePercentage","measurementTimePercentage","measurementWarmupRatio","stars","forks","watchers","numberOfCommits","numberOfContributors","numberOfBenchmarks"
"JetBrains/xodus","jetbrains.exodus.benchmark.util.JMHStringBindingTest","1.19","stringBinding2string","0.05","0.04","0.06","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.util.JMHStringBindingTest","1.19","stringBinding2byteArray","0.05","0.04","0.06","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.util.JMHStringInternerBenchmark","1.19","jdkIntern","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.util.JMHStringInternerBenchmark","1.19","xdIntern","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.util.JMHStringInternerMacroBenchmark","1.19","jdkInternDefault","0.15","0.1","0.2","2.0","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.util.JMHStringInternerMacroBenchmark","1.19","jdkInternSparse","0.15","0.1","0.2","2.0","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.util.JMHStringInternerMacroBenchmark","1.19","xdInternDefault","0.15","0.1","0.2","2.0","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.util.JMHStringInternerMacroBenchmark","1.19","xdInternSparse","0.15","0.1","0.2","2.0","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.JMHSmallHashMapBenchmark","1.19","newXodusMap","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.JMHSmallHashMapBenchmark","1.19","newJdkMap","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.JMHSmallHashMapBenchmark","1.19","newEmptyXodusMap","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.JMHSmallHashMapBenchmark","1.19","newEmptyJdkMap","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.JMHObjectCacheBenchmark","1.19","cacheTryKey","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.JMHObjectCacheBenchmark","1.19","cacheTryMissingKey","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.JMHHashMapBenchmark","1.19","hashMapGet","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.JMHHashMapBenchmark","1.19","hashMapGetMissingKey","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetIterationBenchmark","1.19","iterate23Tree","0.175","0.15","0.2","1.3333333333333333","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetIterationBenchmark","1.19","iterateBitTree","0.175","0.15","0.2","1.3333333333333333","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetIterationBenchmark","1.19","iterateTreeMap","0.175","0.15","0.2","1.3333333333333333","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetFillBenchmark","1.19","fillTreeMap","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetFillBenchmark","1.19","fill23Tree","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetFillBenchmark","1.19","fillBitTree","0.125","0.1","0.15","1.5","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetBenchmark","1.19","get23TreeExisting","0.175","0.15","0.2","1.3333333333333333","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetBenchmark","1.19","get23TreeMissing","0.175","0.15","0.2","1.3333333333333333","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetBenchmark","1.19","getBitTreeExisting","0.175","0.15","0.2","1.3333333333333333","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetBenchmark","1.19","getBitTreeMissing","0.175","0.15","0.2","1.3333333333333333","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetBenchmark","1.19","treeMapGetExisting","0.175","0.15","0.2","1.3333333333333333","633","67","78","2238","21","70"
"JetBrains/xodus","jetbrains.exodus.benchmark.dataStructures.persistent.JMHPersistentLongSetBenchmark","1.19","treeMapGetMissing","0.175","0.15","0.2","1.3333333333333333","633","67","78","2238","21","70"
"jgrapht/jgrapht","org.jgrapht.perf.matching.blossom.v5.KolmogorovMinimumWeightPerfectMatchingPerformanceTest","1.21","testBlossomV","0.9","0.2","1.6","8.0","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testDeltaSteppingGnm","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testDijkstraGnm","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testBellmanFordGnm","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testDeltaSteppingGnp","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testDijkstraGnp","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testBellmanFordGnp","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testDeltaSteppingBarabasiAlbert","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testDijkstraBarabasiAlbert","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testBellmanFordBarabasiAlbert","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testDeltaSteppingWattsStogatz","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testDijkstraWattsStogatz","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testBellmanFordWattsStogatz","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testDeltaSteppingComplete","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testDijkstraComplete","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"jgrapht/jgrapht","org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance","1.21","testBellmanFordComplete","0.22","0.12","0.32","2.6666666666666665","1490","581","133","2950","70","27"
"josegom/training","org.apache.kerby.benchmark.JsonBackendBenchmark","1.10.3","queryTest","0.1","0.1","0.1","1.0","1","0","1","4","1","3"
"josegom/training","org.apache.kerby.benchmark.KrbCodecBenchmark","1.10.3","decodeWithKerby","0.0625","0.025","0.1","4.0","1","0","1","4","1","3"
"josegom/training","org.apache.kerby.benchmark.KrbCodecBenchmark","1.10.3","decodeWithApacheDS","0.0625","0.025","0.1","4.0","1","0","1","4","1","3"
"jsubercaze/simhashdb","fr.ujm.tse.lt2c.satin.simhash.benchmark.AverageTimeBenchmark","1.1.1","benchArrayList","0.025","0.025","0.025","1.0","17","5","3","15","0","2"
"jsubercaze/simhashdb","fr.ujm.tse.lt2c.satin.simhash.benchmark.AverageTimeBenchmark","1.1.1","benchGuava","0.025","0.025","0.025","1.0","17","5","3","15","0","2"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLargeJson","1.10.2","benchmarkJsonSimpleWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLargeJson","1.10.2","benchmarkGsonWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLargeJson","1.10.2","benchmarkJacksonWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLargeJson","1.10.2","benchmarkFastJsonWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLargeJsonWithoutStreaming","1.10.2","benchmarkRawGson","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLargeJsonWithoutStreaming","1.10.2","benchmarkRawJackson","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkCollectObject","1.10.2","benchmarkGsonWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkCollectObject","1.10.2","benchmarkJacksonWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkCollectObject","1.10.2","benchmarkJsonSimpleWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkCollectObject","1.10.2","benchmarkFastJsonWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkCollectSingleValue","1.10.2","benchmarkFastjsonWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkCollectSingleValue","1.10.2","benchmarkFastjson","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkCollectSingleValue","1.10.2","benchmarkGsonWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkCollectSingleValue","1.10.2","benchmarkJacksonWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkCollectSingleValue","1.10.2","benchmarkJsonSimpleWithJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkCollectSingleValue","1.10.2","benchmarkGson","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkCollectSingleValue","1.10.2","benchmarkJackson","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLongText","1.10.2","benchmarkGson","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLongText","1.10.2","benchmarkJackson","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLongText","1.10.2","benchmarkGsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLongText","1.10.2","benchmarkJacksonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLongText","1.10.2","benchmarkSimpleSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jsurfer/JsonSurfer","org.jsfr.json.BenchmarkParseLongText","1.10.2","benchmarkFastJsonSurfer","0.05","0.05","0.05","1.0","146","30","12","252","6","23"
"jthelin/orbit","cloud.orbit.actors.test.SingleNodeBenchmark","1.12","requestThroughput","0.5","0.5","0.5","1.0","1","0","0","1580","24","5"
"jthelin/orbit","cloud.orbit.actors.test.SingleNodeBenchmark","1.12","avgRequestTime_singleThread","0.5","0.5","0.5","1.0","1","0","0","1580","24","5"
"jthelin/orbit","cloud.orbit.actors.test.SingleNodeBenchmark","1.12","avgRequestTime_batched","0.5","0.5","0.5","1.0","1","0","0","1580","24","5"
"junkdog/artemis-odb","com.artemis.benchmark.InjectionBenchmark","1.1.1","createWorld_with_injectionCache","0.125","0.15","0.1","0.6666666666666666","542","90","37","1731","24","1"
"kaazing/gateway","org.kaazing.gateway.transport.udp.UdpConnectorBM","1.14","testAsyncConnector","0.2","0.2","0.2","1.0","121","82","58","5732","35","6"
"kaazing/gateway","org.kaazing.gateway.transport.udp.UdpConnectorBM","1.14","testSyncConnector","0.2","0.2","0.2","1.0","121","82","58","5732","35","6"
"kaazing/gateway","org.kaazing.gateway.transport.udp.UdpConnectorBM","1.14","testDatagramSocket","0.2","0.2","0.2","1.0","121","82","58","5732","35","6"
"kaazing/gateway","org.kaazing.gateway.transport.udp.UdpAcceptorBM","1.14","testAsyncConnector","0.2","0.2","0.2","1.0","121","82","58","5732","35","6"
"kaazing/gateway","org.kaazing.gateway.transport.udp.UdpAcceptorBM","1.14","testSyncConnector","0.2","0.2","0.2","1.0","121","82","58","5732","35","6"
"kaazing/gateway","org.kaazing.gateway.transport.udp.UdpAcceptorBM","1.14","testDatagramSocket","0.2","0.2","0.2","1.0","121","82","58","5732","35","6"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.SwappedByteBufBenchmark","0.9","swappedByteBufSetInt","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.SwappedByteBufBenchmark","0.9","swappedByteBufSetShort","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.SwappedByteBufBenchmark","0.9","swappedByteBufSetLong","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.SwappedByteBufBenchmark","0.9","unsafeSwappedByteBufSetInt","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.SwappedByteBufBenchmark","0.9","unsafeSwappedByteBufSetShort","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.SwappedByteBufBenchmark","0.9","unsafeSwappedByteBufSetLong","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeAsciiStringViaArray","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeAsciiStringViaArrayWrapped","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeAsciiString","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeAsciiStringWrapped","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeAsciiViaArray","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeAsciiViaArrayWrapped","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeAscii","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeAsciiWrapped","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeUtf8StringViaArray","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeUtf8StringViaArrayWrapped","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeUtf8String","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeUtf8StringWrapped","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeUtf8ViaArray","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeUtf8ViaArrayWrapped","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeUtf8","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.buffer.ByteBufUtilBenchmark","0.9","writeUtf8Wrapped","0.875","0.5","1.25","2.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.http.HttpRequestDecoderBenchmark","0.9","testDecodeWholeRequestInMultipleStepsMixedDelimiters","0.75","0.5","1.0","2.0","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.concurrent.FastThreadLocalBenchmark","0.9","jdkThreadLocalGet","0.75","1.0","0.5","0.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.concurrent.FastThreadLocalBenchmark","0.9","fastThreadLocal","0.75","1.0","0.5","0.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbench.internal.RecyclableArrayListBenchmark","0.9","recycleSameThread","0.75","1.0","0.5","0.5","0","0","1","5","1","36"
"kaustubh-walokar/grpc-poll-service","io.netty.microbenchmark.common.NetUtilBenchmark","0.9","useGetByNameIpv4","0.5","0.5","0.5","1.0","0","0","1","5","1","36"
