project;commit;benchmark;params;i10;i100;factor
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsObservable;times=1000000;0.043054589;0.01530634;0.355510072
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=1000;0.001052315;3.74E-04;0.355406895
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=100;0.104993523;0.037169695;0.354018933
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapRange;times=1000000;0.137650131;0.048696433;0.35376961
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.testBaseline;;0.090448237;0.031974976;0.353516857
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet1Element;;0.074365277;0.026281184;0.353406651
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10,maxConcurrency=1;0.096983581;0.034228003;0.352925751
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=10000;9.78E-04;3.45E-04;0.352838564
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1000000;0.228385989;0.080425173;0.352145827
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHideObservable;times=1000;0.039941027;0.014019358;0.351001438
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledResponseTime;;0.080030977;0.028061301;0.350630492
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1;0.043305388;0.015126678;0.349302448
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=10000;0.046369073;0.016169004;0.348702333
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedString;;0.130388588;0.045460824;0.348656465
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.baseline;size=4;0.0755117;0.026319243;0.348545228
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=32,work=1000;0.181568411;0.063269523;0.348461071
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10000,maxConcurrency=1;0.124497227;0.043371395;0.348372378
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopyOpenHash;0.071978889;0.025074428;0.348358087
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100;0.212972359;0.074185145;0.348332268
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.log4jSimpleMarker;;0.0563786;0.019566163;0.347049471
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=10000;0.001136832;3.93E-04;0.345697506
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=100000;0.10616965;0.036682173;0.345505263
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=10;0.006627913;0.002289052;0.345365419
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugParameterizedString;;0.076066505;0.026263247;0.345266909
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=32;0.107140048;0.03698359;0.345189222
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100000;0.162665219;0.056098537;0.344871124
ReactiveX/RxJava;;io.reactivex.BlockingPerf.flowableBlockingFirst;times=1000000;0.055037265;0.018914575;0.343668515
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=1;0.001342737;4.61E-04;0.343328561
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcSortedArray;0.071799586;0.02456184;0.342088881
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatReuseCharArray;;0.036756395;0.012571069;0.342010397
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=1000;0.102169037;0.034933212;0.341915839
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=100000;0.004819546;0.001646496;0.341628887
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcSortedArray;0.061976978;0.021137667;0.341056753
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface.annotationMissing;;0.083986987;0.028528952;0.339683002
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=10000;0.099426897;0.033641203;0.33835113
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=1;0.086709205;0.029299372;0.337903824
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000,maxConcurrency=8;0.13371375;0.045092396;0.337230808
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=100;0.308225029;0.103924868;0.33717206
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=1000;0.141862181;0.047713429;0.336336498
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1000;0.208997773;0.070051474;0.335178088
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=10000;0.003766295;0.00126138;0.334912658
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=100000;0.123366976;0.041300296;0.334775945
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=5,length=20;0.077308101;0.025831937;0.334142699
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=1;0.030183714;0.010078827;0.333916065
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=4;0.050061303;0.016612306;0.331839267
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=100;0.162547637;0.053921126;0.331725068
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=10;0.016664311;0.005527182;0.331677792
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=100;0.207354457;0.068552526;0.33060551
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=1;0.044798756;0.014799922;0.330364578
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1000000;0.253523886;0.083640488;0.329911668
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=100000;0.191162062;0.062952058;0.329312507
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=10000;0.001497795;4.93E-04;0.329150411
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=500,length=20;0.071918744;0.023664618;0.329046596
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=1000;0.00370841;0.001219277;0.328786991
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=100;0.112740765;0.037067611;0.32878623
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=100;0.113245736;0.037228661;0.328742276
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1000;0.004621158;0.001516451;0.328153869
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=1000;0.002809846;9.20E-04;0.327420121
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=8;0.122948168;0.040177554;0.326784487
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=1000;0.005764872;0.001882479;0.326543082
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=100;0.100749431;0.032784342;0.325404736
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=1000;0.123100713;0.040030035;0.325181179
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowablePlain;count=1000;0.001957519;6.35E-04;0.32439017
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000;0.103877279;0.03369168;0.324341188
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable0;times=10000;0.001131134;3.64E-04;0.321800965
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1000;0.152010668;0.048883871;0.321581844
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=1000;0.004122173;0.001324521;0.321316238
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=100;0.04291048;0.013763904;0.320758565
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=10000;0.129799524;0.041631481;0.320736777
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=100;0.344056114;0.110341636;0.320708256
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=100;0.12089443;0.038730603;0.320367141
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=10000;0.0014385;4.59E-04;0.319082289
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100000,cpu=10;0.057561339;0.0183333;0.318500235
ReactiveX/RxJava;;io.reactivex.RangePerf.rangeSync;times=1000000;0.286836926;0.090904742;0.316921336
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=10000;0.218946668;0.069384903;0.316903215
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=10000;0.128749928;0.040754468;0.316539735
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=100;0.058620435;0.018514133;0.315830701
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=100000;0.202254837;0.063869732;0.315788403
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputBaseline;;0.061478984;0.019373477;0.315123565
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=Default;0.07045513;0.022162307;0.314559168
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=1000;0.003811321;0.001196633;0.313968028
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.log4j2Gelf;;0.050791586;0.015832138;0.311707878
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.baseline;;0.092205721;0.028712821;0.311399559
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=Default;0.07170857;0.022298393;0.310958553
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=10000;0.137184439;0.042527975;0.310005824
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeFlatMap;times=1000;0.152413942;0.047192818;0.309635834
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.baseline;;0.092517495;0.028604911;0.309183804
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersRetryAfterReconfig;;0.041226158;0.012738877;0.308999854
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopyOpenHash;0.069150142;0.021360001;0.308893094
apache/logging-log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7Params;;0.056523268;0.01742807;0.308334441
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugMessageDisabledThroughput;;0.09288528;0.028637213;0.308307337
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=100000;0.077735487;0.023872359;0.307097309
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=1;0.134126085;0.040978379;0.305521324
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=500,length=20;0.124766499;0.038052288;0.304988021
ReactiveX/RxJava;;io.reactivex.BlockingPerf.flowableBlockingFirst;times=1000;0.050492214;0.015396289;0.304924024
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=10;0.010274766;0.003119904;0.303647217
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1000;0.104894303;0.031779929;0.302970973
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=100;0.126331537;0.038240268;0.302697718
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput9Params;;0.085875261;0.025987477;0.3026189
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=10000;0.112470857;0.03399113;0.302221668
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=100000;0.165343689;0.049945913;0.302073296
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.log4jThreadContextFilter;size=4;0.074635099;0.0224843;0.301256381
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=10000;0.004026343;0.001211544;0.300904356
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=10000;0.001649286;4.96E-04;0.300736229
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2RAF;;0.14479422;0.043504343;0.300456353
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=8;0.116530014;0.034854614;0.299104177
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=1;0.004959099;0.001480046;0.298450594
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1;0.13316521;0.039679497;0.297971949
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHideObservable;times=1000;0.043285997;0.012845473;0.296758163
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1000;0.219458421;0.065082635;0.296560208
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observablePlain;count=1;0.074990704;0.022109232;0.294826302
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.subject1k;;0.10801729;0.031724011;0.293693824
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10000,maxConcurrency=32;0.148945046;0.043715653;0.293501892
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=10000;0.002251258;6.60E-04;0.293169372
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=100000;0.159464442;0.046681121;0.292736865
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowablePlain;count=1;0.123325692;0.036049206;0.29230897
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1;0.107156434;0.031003879;0.289332875
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.log4jThreadContextFilter;size=0;0.078540294;0.022691919;0.288920724
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.baseline;;0.075123305;0.021660624;0.288334283
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=100000;0.13457377;0.038778161;0.288155418
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=10;0.103115147;0.029617628;0.287228685
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=1000;0.001824538;5.24E-04;0.287195998
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=10000;0.0582837;0.016738061;0.287182541
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=100000;0.005928593;0.001676593;0.282797786
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapSingle1;times=10000;0.14154176;0.039877578;0.281737192
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=100000;0.187548283;0.052786688;0.281456526
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1000;0.158815708;0.044606778;0.280871324
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=100;0.017225217;0.004829854;0.280394378
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=100;0.154847824;0.043406684;0.280318334
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=5,length=20;0.071204291;0.019868876;0.279040424
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineThroughput;;0.081031916;0.022554608;0.278342283
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineFlowable;;0.484012349;0.13459244;0.278076459
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.baseline;;0.102785045;0.028523902;0.277510241
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=10;0.132033517;0.036487176;0.276347832
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineResponseTime;;0.082246692;0.022694428;0.275931197
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=500,length=20;0.076888937;0.020980774;0.272871169
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=10;0.057625802;0.015600931;0.270728223
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithoutCountersOrLocks;;0.043534437;0.011714457;0.269084834
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=1000;0.132135437;0.035481389;0.268522887
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.bounded1k;;0.054745489;0.014674982;0.268058286
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.testBaseline;;0.084031696;0.022370125;0.266210556
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1,cpu=10000;0.001584336;4.21E-04;0.26572648
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=1000;0.0022391;5.94E-04;0.26528517
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable1;times=1000;0.161188393;0.042714245;0.264995787
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=1;0.088540317;0.02307198;0.260581629
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=1;0.121044705;0.031512536;0.260337996
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=500,length=20;0.087469228;0.022655828;0.259014836
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedClock;;0.078902637;0.020377331;0.258259188
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000,maxConcurrency=8;0.246712528;0.063570822;0.257671642
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersAndLock;;0.043227389;0.011073542;0.256169568
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=100;0.171340726;0.043780264;0.255515807
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=100;0.185918468;0.047342788;0.254642739
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineObservable;;0.368340694;0.093004201;0.252495048
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=100;0.16666987;0.041988734;0.251927562
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=5,length=20;0.099194036;0.024976363;0.251792992
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledMessageResponseTime;;0.085136006;0.021420141;0.251599076
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderNoop;;0.065888083;0.016571586;0.251511128
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservable;times=1000;0.189843326;0.046919657;0.247149362
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledThroughput;;0.062190131;0.015369848;0.24714288
