project;commit;benchmark;param;< 10%;< 5%;< 2%;< 1%
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1,cpu=1;5;5;6;8
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1,cpu=10;5;5;6;8
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1,cpu=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=100;5;5;5;7
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100000,cpu=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100000,cpu=10;5;6;8;12
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100000,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100000,cpu=1000;5;5;5;6
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100000,cpu=10000;5;5;5;7
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=1000;5;5;5;6
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=1;5;7;8;12
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=10;5;5;5;7
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=1;6;6;6;15
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=10;5;5;5;7
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=1;5;5;6;6
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=10;5;5;6;6
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10000,cpu=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10000,cpu=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10000,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10000,cpu=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10000,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100000,cpu=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100000,cpu=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100000,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100000,cpu=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100000,cpu=10000;5;5;5;6
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000000,cpu=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000000,cpu=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000000,cpu=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000000,cpu=1000;5;5;5;7
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000000,cpu=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.TakeUntilPerf.flowable;;6;6;11;44
ReactiveX/RxJava;;io.reactivex.TakeUntilPerf.observable;;9;12;18;24
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowable;times=1;5;7;12;15
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowable;times=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowable;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowableInner;times=1;5;5;5;7
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowableInner;times=1000;5;6;7;7
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowableInner;times=1000000;5;5;5;6
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observable;times=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observable;times=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observable;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observableInner;times=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observableInner;times=1000;5;5;7;9
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observableInner;times=1000000;5;5;5;11
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1;5;5;6;13
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1000;5;6;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=10000;5;7;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=100000;6;6;7;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1000000;5;6;9;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=10;5;5;6;7
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=100;5;7;11;19
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=1000;5;7;10;18
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=10000;5;7;9;26
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=100000;7;9;15;24
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=1000000;5;5;7;13
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=1;5;5;5;7
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=10;7;7;13;21
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=100;5;5;5;6
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=1;5;5;6;11
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=10;5;5;5;7
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=100;7;10;16;24
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=1;5;5;6;7
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=10;5;5;5;7
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=100;5;5;5;7
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=1;5;5;6;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=100;7;10;13;25
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=1000;6;8;16;25
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=10000;6;7;9;23
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=100000;6;9;13;22
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=1000000;7;9;13;16
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=1;5;6;9;12
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=10;5;5;7;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=100;5;8;11;20
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=1000;5;6;11;18
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=10000;5;7;10;17
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=100000;6;10;18;27
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=1000000;5;6;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=1;5;5;5;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=100;5;11;17;32
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=1000;6;8;13;21
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=10000;5;11;19;29
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=100000;7;10;18;26
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=1000000;5;7;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=1;5;5;5;7
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=100;5;5;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=1000;5;7;9;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=10000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=100000;5;7;9;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=1000000;5;5;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=10;5;5;5;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=100;5;5;6;6
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=1000;5;7;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=10000;5;6;6;7
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=100000;5;7;7;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=10;5;5;5;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=100;5;7;8;11
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=1000;5;7;10;18
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=10000;6;8;11;19
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=100000;7;10;18;29
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=1000000;5;5;7;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=1;5;5;6;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=100;5;6;18;29
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=1000;5;7;11;15
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=10000;6;9;15;22
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=100000;5;6;17;27
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=1000000;5;5;8;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1;5;5;6;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=10;5;5;8;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1000;5;6;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=10000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=100000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1000000;5;5;5;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1;5;7;7;7
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=10;5;5;6;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=100;5;7;12;18
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1000;5;5;17;27
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=10000;5;7;10;18
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=100000;5;7;10;18
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1000000;5;5;8;10
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=10;5;5;5;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=1000;5;7;9;10
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=10000;5;7;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=100000;5;6;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=1000000;5;7;8;12
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=1;5;6;9;14
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=100;5;7;11;20
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=1000;5;7;10;15
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=10000;5;5;17;26
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=100000;6;8;14;18
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=1000000;5;5;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=1;6;7;11;15
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=10;5;5;6;6
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=100;5;5;5;6
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=100000;5;14;27;42
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable1;times=1;5;6;8;11
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable1;times=10;5;5;5;7
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable1;times=100;9;11;25;40
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable1;times=1000;5;8;13;16
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable1;times=10000;6;9;15;22
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable1;times=100000;8;8;16;26
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable1;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=1;5;5;7;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=10;5;5;8;10
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=100;5;8;12;17
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=1000;5;5;9;10
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=10000;5;6;10;16
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=100000;6;8;14;20
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=1000000;5;5;7;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=100;7;9;15;23
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=1000;6;9;15;23
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=10000;5;5;20;30
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=100000;7;8;10;25
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=1000000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=100;5;5;5;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=1000;5;6;8;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=10000;5;6;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=100000;5;7;9;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=1000000;5;6;8;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=1;5;5;5;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=10;5;5;5;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=1000;5;6;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=10000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=100000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs0;times=1;5;5;6;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs0;times=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs0;times=100;6;8;13;18
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs0;times=1000;6;8;13;20
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs0;times=10000;5;7;9;17
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs0;times=100000;8;11;18;27
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs0;times=1000000;5;5;8;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=10;5;5;6;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=100;5;6;16;25
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=1000;5;5;9;16
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=10000;5;7;10;16
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=100000;5;5;10;16
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=1000000;5;5;7;9
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable0;times=1;5;5;6;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable0;times=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable0;times=100;5;5;5;7
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable0;times=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable0;times=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable0;times=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable0;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable1;times=1;5;5;5;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable1;times=10;5;5;7;8
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable1;times=100;9;13;23;37
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable1;times=1000;5;7;10;17
