project;commit;benchmark;param;i10;i100;factor
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100,count=10000,parallelism=3;0.992302657;0.992824763;1.000526156
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100,count=10000,parallelism=4;0.992142266;0.983938407;0.991731167
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=1;0.979358361;0.994389176;1.015347615
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=2;0.974197563;0.994617204;1.020960472
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=3;0.985723302;0.99852082;1.012982871
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=4;0.995713232;0.998555932;1.002854938
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=1;0.986984411;0.99168599;1.00476358
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=2;0.951823325;0.993381884;1.043662051
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=3;0.997446456;0.990939007;0.993475891
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=4;0.989716726;0.992234413;1.002543846
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=1;0.991332036;0.99049336;0.999153991
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=2;0.994320078;0.993367611;0.999042092
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=3;0.996072481;0.993767485;0.997685915
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=4;0.988153092;0.996585969;1.008533978
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=1;0.923107986;0.9958036;1.078750932
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=2;0.978265742;0.984015701;1.005877707
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=3;0.990931932;0.995798137;1.004910736
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=4;0.994777063;0.998629849;1.003873015
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=1;0.969420479;0.995671179;1.027078755
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=2;0.983397235;0.992035092;1.008783691
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=3;0.992795445;0.994429663;1.001646077
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=4;0.995981779;0.987725052;0.991709962
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=1;0.994590082;0.99744587;1.002871322
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=2;0.995168844;0.94802549;0.952627783
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=3;0.988350607;0.994724799;1.006449323
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=4;0.953333835;0.996421439;1.045196764
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=1;0.992551235;0.99604787;1.003522876
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=2;0.994801919;0.995770389;1.00097353
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=3;0.973664809;0.996077384;1.023018779
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=4;0.902531636;0.741816312;0.821928321
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.bounded1;;0.992514948;0.993335623;1.000826864
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.bounded1k;;0.99990158;0.99701051;0.997108645
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.bounded1m;;0.997575615;0.994955593;0.997373611
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.subject1;;0.998172133;0.998477283;1.000305709
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.subject1k;;0.284070627;0.987702389;3.47696064
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.subject1m;;0;0.992808971;#DIV/0!
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.unbounded1;;0.99413298;0.998114918;1.004005438
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.unbounded1k;;0.993892643;0.995772739;1.001891649
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.unbounded1m;;0.998018031;0.994110074;0.996084282
ReactiveX/RxJava;;io.reactivex.RangePerf.rangeSync;times=1;0.997233394;0.994489648;0.997248642
ReactiveX/RxJava;;io.reactivex.RangePerf.rangeSync;times=1000;0.512537464;0.747075495;1.457601732
ReactiveX/RxJava;;io.reactivex.RangePerf.rangeSync;times=1000000;0.991550515;0.996445455;1.004936652
ReactiveX/RxJava;;io.reactivex.ReducePerf.flowMaybe;times=1;0.997327712;0.999655596;1.002334121
ReactiveX/RxJava;;io.reactivex.ReducePerf.flowMaybe;times=1000;0.994450301;0.99561995;1.001176176
ReactiveX/RxJava;;io.reactivex.ReducePerf.flowMaybe;times=1000000;0.990488964;0.978917183;0.988317103
ReactiveX/RxJava;;io.reactivex.ReducePerf.flowSingle;times=1;0.992600531;0.995887179;1.003311149
ReactiveX/RxJava;;io.reactivex.ReducePerf.flowSingle;times=1000;0.216194504;0.994230786;4.59877919
ReactiveX/RxJava;;io.reactivex.ReducePerf.flowSingle;times=1000000;0.991720482;0.989393337;0.997653427
ReactiveX/RxJava;;io.reactivex.ReducePerf.obsMaybe;times=1;0.996714765;0.726101052;0.728494327
ReactiveX/RxJava;;io.reactivex.ReducePerf.obsMaybe;times=1000;0.612341794;0.994656817;1.624349059
ReactiveX/RxJava;;io.reactivex.ReducePerf.obsMaybe;times=1000000;0.992386227;0;0
ReactiveX/RxJava;;io.reactivex.ReducePerf.obsSingle;times=1;0.992837299;0.977040078;0.984088812
ReactiveX/RxJava;;io.reactivex.ReducePerf.obsSingle;times=1000;0.499407967;0.994562513;1.991483073
ReactiveX/RxJava;;io.reactivex.ReducePerf.obsSingle;times=1000000;0.991461966;0.994558848;1.003123551
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.range;times=1;0.766039453;0.986751487;1.288120975
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.range;times=1000;0.940553904;0.989298683;1.051825609
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.range;times=1000000;0.975257726;0.995793646;1.021056916
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeFlatMap;times=1;0.993845851;0.992184516;0.998328378
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeFlatMap;times=1000;0.996407005;0.993231238;0.996812781
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeFlatMap;times=1000000;0.991127596;0.997719458;1.006650871
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1;0.996206078;0.993473772;0.997257288
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1000;0.996785776;0.998313699;1.00153285
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1000000;0.987395897;0.989366712;1.001995972
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservable;times=1;0.992911132;0.990091946;0.997160686
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservable;times=1000;0.990655568;0.9851105;0.994402628
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservable;times=1000000;0.980626241;0.992244456;1.01184775
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMap;times=1;0.999251057;0.99411511;0.994860204
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMap;times=1000;0.990825876;0.996365052;1.005590464
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMap;times=1000000;0.985076944;0.927883548;0.941940174
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMapJust;times=1;0.992605542;0.996409369;1.003832164
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMapJust;times=1000;0.994605396;0.994903469;1.00029969
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMapJust;times=1000000;0.986844268;0.995630352;1.008903212
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1,cpu=1;0.982413424;0.999071432;1.01695621
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1,cpu=10;0.994688846;0.996766837;1.002089086
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1,cpu=100;0.995783989;0.988861586;0.993048289
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1,cpu=1000;0.986375728;0.991464486;1.005159046
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1,cpu=10000;0;0.983744059;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=1;0.993205786;0.995031048;1.001837748
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=10;0.993269533;0.996223023;1.002973503
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=100;0.999564443;0;0
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=1000;0.994231341;0.997834303;1.003623867
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=10000;0;0;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=1;0.994036744;0.991123256;0.997069034
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=10;0.997159475;0.990396646;0.993217906
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=100;0;0.996282504;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=1000;0;0.989711944;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=10000;0.990188844;0.992671944;1.002507703
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=1;0.998030951;0.997019455;0.998986508
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=10;0;0.988193644;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=100;0.988340206;0.996878535;1.008639059
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=1000;0;0.972505193;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=10000;0.989380988;0;0
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=1;0.986285663;0.797960154;0.809055818
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=10;0.995438646;0.98947773;0.99401177
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=100;0;0.996285389;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=1000;0.992494609;0.991245461;0.998741406
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=10000;0.992783638;0.993229895;1.000449501
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100000,cpu=1;0.995131066;0.996922768;1.001800468
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100000,cpu=10;0.992835439;0.987730959;0.994858685
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100000,cpu=100;0.997981565;0.995303188;0.997316206
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100000,cpu=1000;0.997010934;0.991230475;0.994202211
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100000,cpu=10000;0.99687727;0.938575146;0.941515244
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=1;0.976308891;0.99625679;1.020431955
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=10;0.991273153;0.997436195;1.006217299
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=100;0.657734396;0.996157398;1.514528363
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=1000;0.998416818;0.994321269;0.995897957
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=10000;0.999063446;0.986267498;0.987192057
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=1;0.997161181;0.997371821;1.00021124
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=10;0.993616258;0.991719322;0.998090877
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=100;0;0.98121331;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=1000;0;0.992078464;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=10000;0.998686707;0.980856535;0.982146381
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=1;0.98430657;0.98996795;1.005751643
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=10;0.992134428;0;0
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=100;0.986676821;0.822793627;0.833903878
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=1000;0;0.99497257;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=10000;0.990368882;0.972858922;0.98231976
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=1;0.998482317;0.988953854;0.990457054
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=10;0.983120582;0.992251888;1.009288083
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=100;0.887542661;0.99887068;1.125433992
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=1000;0;0.993394561;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=10000;0;0.992216747;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=1;0.292543459;0.942635364;3.222206257
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=10;0.995452254;0.993167416;0.997704724
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=100;0.981533262;0.991241393;1.009890781
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=1000;0;0;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=10000;0.990004296;0.989301433;0.99929004
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10000,cpu=1;0.96802503;0.98764476;1.020267792
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10000,cpu=10;0.952340775;0.994144827;1.043896106
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10000,cpu=100;0;0.994216271;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10000,cpu=1000;0.998670648;0.997799028;0.99912722
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10000,cpu=10000;0.993900297;0.996522556;1.002638352
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100000,cpu=1;0.995863867;0.99426581;0.998395306
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100000,cpu=10;0.996890661;0.988583818;0.991667248
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100000,cpu=100;0.995223712;0.74122925;0.744786565
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100000,cpu=1000;0.998884046;0.991710593;0.992818533
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100000,cpu=10000;0.99381212;0.989476105;0.995636987
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000000,cpu=1;0;0.988264545;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000000,cpu=10;0.99791737;0.988731149;0.990794608
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000000,cpu=100;0;0.994489411;#DIV/0!
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000000,cpu=1000;0.992571122;0.995067586;1.002515149
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000000,cpu=10000;0.988163739;0.98362011;0.995401947
ReactiveX/RxJava;;io.reactivex.TakeUntilPerf.flowable;;0.986773842;0.996559567;1.009916887
ReactiveX/RxJava;;io.reactivex.TakeUntilPerf.observable;;0.934918468;0.997669743;1.067119516
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowable;times=1;0.997709465;0.994909087;0.997193193
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowable;times=1000;0.999107237;0.997816842;0.998708452
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowable;times=1000000;0.997848921;0.997331347;0.99948131
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowableInner;times=1;0.995559044;0.994082939;0.99851731
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowableInner;times=1000;0.984462276;0.993577915;1.009259511
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowableInner;times=1000000;0.984849184;0.993316955;1.008598038
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observable;times=1;0.99308754;0.990851989;0.997748888
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observable;times=1000;0.997008877;0.992523968;0.995501636
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observable;times=1000000;0.996430149;0.62702531;0.629271716
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observableInner;times=1;0.997982265;0.996961058;0.998976728
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observableInner;times=1000;0.989557083;0.996367958;1.006882751
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observableInner;times=1000000;0.977774562;0.982799434;1.005139091
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1;0.97891147;0.985453965;1.006683439
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=10;0.978173991;0.993929845;1.016107415
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=100;0.993986959;0.696901688;0.701117536
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1000;0.978796129;0.99308247;1.014595829
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=10000;0.976873958;0.884155984;0.905087065
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=100000;0.998211213;0.993239614;0.995019492
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1000000;0.980572847;0.995145256;1.014861118
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=1;0.99453888;0;0
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=10;0.970406989;0.99822462;1.028665943
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=100;0.993940281;0.996620934;1.002696996
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=1000;0.978683205;0.993340054;1.014976091
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=10000;0.993115639;0.999490721;1.006419275
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=100000;0.984780482;0.983988795;0.999196078
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=1000000;0.979870411;0.984688204;1.004916765
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=1;0.994966485;0;0
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=10;0.977911068;0.983122623;1.005329273
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=100;0.99190324;0;0
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=1000;0.73524567;0.998318276;1.357802319
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=10000;0.995914924;0.9948227;0.998903296
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=100000;0.997185817;0.996280711;0.99909234
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=1000000;0.691546985;0.974268808;1.408825183
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=1;0.99705128;0.993154808;0.996092004
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=10;0.996376069;0.994020556;0.99763592
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=100;0.983651297;0.990118524;1.006574715
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=1000;0;0.995435701;#DIV/0!
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=10000;0;0.987024342;#DIV/0!
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=100000;0.743848293;0.980839568;1.318601625
